Id,OwnerId,IsDeleted,Name,RecordTypeId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,sustain_app__Abs_Val_Segment_Distance_Distance_in_Mi__c,sustain_app__AirTravelEmissions__c,sustain_app__Aircraft_Fuel_Economy_Unit__c,sustain_app__Aircraft_Fuel_Economy_Value__c,sustain_app__Aircraft_Type__c,sustain_app__AllocatedRenewableEnergykWh__c,sustain_app__Amount__c,sustain_app__Annual_Fuel_Used_Unit__c,sustain_app__Annual_Fuel_Used_Value__c,sustain_app__Annual_Gallons_of_Fuel_Used__c,sustain_app__Asset_Contact__c,sustain_app__Asset__c,sustain_app__BusinessDistance__c,sustain_app__CH4_Emissions_kg__c,sustain_app__CO2_Emissions_kg__c,sustain_app__Cabin__c,sustain_app__Calculated_Segment_Fare_Including_Taxes__c,sustain_app__Car_Type_Code__c,sustain_app__Carrier_Code__c,sustain_app__Carrier_Name__c,sustain_app__City__c,sustain_app__Contract_Type__c,sustain_app__Contract__c,sustain_app__Cooling_Consumption_kWh__c,sustain_app__Cost_Center__c,sustain_app__Country__c,sustain_app__Daily_Rate__c,sustain_app__Departure_Date__c,sustain_app__Departure_Time__c,sustain_app__Diesel_Consumption_kWh__c,sustain_app__DistanceUnit__c,sustain_app__Drop_Off_Date__c,sustain_app__ElectricityConsumptionVariance__c,sustain_app__ElectricityEmissionFactor__c,sustain_app__Electricity_Consumption_kWh__c,sustain_app__EmissionFactorKgCO2eRoomPerNight__c,sustain_app__EmissionFactorScope3__c,sustain_app__Emission_Factors_kgCO2_Passenger_Mile__c,sustain_app__Emission_Factors_kgCO2e_Pass_Mile_CH4__c,sustain_app__Emission_Factors_kgCO2e_Pass_Mile_N2Okg__c,sustain_app__Emission_kgCO2__c,sustain_app__Emission_kgCO2e_CH4kg__c,sustain_app__Emission_kgCO2e_N2O__c,sustain_app__Employee_Country_Code__c,sustain_app__Employee_ID__c,sustain_app__EndDate__c,sustain_app__Exchange_Indicator__c,sustain_app__ExpenseType__c,sustain_app__Fiscal_Year__c,sustain_app__Flight_Date__c,sustain_app__Flight_Hours__c,sustain_app__Flight_Number__c,sustain_app__From_Location__c,sustain_app__Fuel_Efficiency_Unit__c,sustain_app__Fuel_Efficiency_Value__c,sustain_app__Fuel_Oil_Consumption_kWh__c,sustain_app__Fuel_Type__c,sustain_app__FugitiveEmissionsTCO2e__c,sustain_app__Gallons_per_Hour__c,sustain_app__GridRenewableEnergyLBkWh__c,sustain_app__GroundTravelDistanceMiles__c,sustain_app__GroundTravelEmissions__c,sustain_app__Haul_Length__c,sustain_app__Heat_Consumption_kWh__c,sustain_app__HotelCountry__c,sustain_app__HotelStayEmissions__c,sustain_app__Hotel_Chain_Name__c,sustain_app__Hotel_City__c,sustain_app__IT_Electricity_Consumption_kWh__c,sustain_app__LocationbasedElecEmissionstCO2e__c,sustain_app__Locator__c,sustain_app__MarketBasedElecEmissionsTCO2e__c,sustain_app__Mobile_Fuel_Type__c,sustain_app__Month_Year__c,sustain_app__Month__c,sustain_app__N2O_Emissions_kg__c,sustain_app__Natural_Gas_Consumption_kWh__c,sustain_app__Normalized_Monthly_Electricity_Use_kWh__c,sustain_app__NumberOfNights__c,sustain_app__NumberOfRooms__c,sustain_app__Occupied_Building_Floor_Area_Unit__c,sustain_app__Occupied_Building_Floor_Area__c,sustain_app__Occupied_Building_Floor_Area_m2__c,sustain_app__Other_Emission_Factor__c,sustain_app__Owned_Asset__c,sustain_app__PUEMonthlyRangeCheck__c,sustain_app__Parent_Expense_Type__c,sustain_app__Pickup_Date__c,sustain_app__Propane_Consumption_kWh__c,sustain_app__Refrigerant_GWP_Factor__c,sustain_app__Refund_Indicator__c,sustain_app__Renewable_Energy_Project_Name__c,sustain_app__RentalCarCompanyCode__c,sustain_app__RentalCarCompanyName__c,sustain_app__RentalCarEmissions__c,sustain_app__Reported_Flight_Emissions_kg_CO2e__c,sustain_app__Reported_Flight_Emissions_tonnes_CO2e__c,sustain_app__Reported_PUE__c,sustain_app__Room_Rate__c,sustain_app__Room_Type__c,sustain_app__Scope1EmissionsTCO2e__c,sustain_app__Scope2LocationBasedEmissionsTCO2e__c,sustain_app__Scope2MarketBasedEmissionstCO2e__c,sustain_app__Scope_3EmissionstCO2e__c,sustain_app__SegmentOriginCountryCode__c,sustain_app__Segment_Carrier_Code__c,sustain_app__Segment_Carrier_Name__c,sustain_app__Segment_Cost_Per_Miles__c,sustain_app__Segment_Count__c,sustain_app__Segment_Destination_Airport_Code__c,sustain_app__Segment_Destination_Airport_Name__c,sustain_app__Segment_Destination_Country_Code__c,sustain_app__Segment_Destination_Country_Name__c,sustain_app__Segment_Destination_Region_Name__c,sustain_app__Segment_Distance_Miles__c,sustain_app__Segment_Flight_Time_hours__c,sustain_app__Segment_Origin_Airport_Code__c,sustain_app__Segment_Origin_Airport_Name__c,sustain_app__Segment_Origin_Country_Name__c,sustain_app__Segment_Origin_Region_Name__c,sustain_app__ServiceProvider__c,sustain_app__Shuttle_Fuel_Efficiency_mpg__c,sustain_app__StartDate__c,sustain_app__State_Province__c,sustain_app__State__c,sustain_app__Steam_Consumption_kWh__c,sustain_app__Ticket_Number__c,sustain_app__To_Location__c,sustain_app__TotalCarbonFootprintTCO2e__c,sustain_app__TotalRenewableEnergykWh__c,sustain_app__Total_All_Building_Energy_Sources_kWh__c,sustain_app__Total_Amount__c,sustain_app__Total_Electricity_Consumption_kWh__c,sustain_app__Total_Energy_Consumption_GJ__c,sustain_app__Total_Energy_Consumption_kWh__c,sustain_app__Total_Gallons_Used__c,sustain_app__Total_Liters_Used__c,sustain_app__Transaction_Date__c,sustain_app__Traveler_Full_Name__c,sustain_app__Trip_Length__c,sustain_app__Trip_Name__c,sustain_app__TypeOfRenewableEnergyProject__c,sustain_app__Unit_Cooling_Consumption__c,sustain_app__Unit_Diesel_Consumption__c,sustain_app__Unit_Electricity_Consumption__c,sustain_app__Unit_Fuel_Oil_Consumption__c,sustain_app__Unit_Heat_Consumption__c,sustain_app__Unit_IT_Electricity_Consumption__c,sustain_app__Unit_Natural_Gas_Consumption__c,sustain_app__Unit_Propane_Consumption__c,sustain_app__Unit_Steam_Consumption__c,sustain_app__Value_Cooling_Consumption__c,sustain_app__Value_Diesel_Consumption__c,sustain_app__Value_Electricity_Consumption__c,sustain_app__Value_Fuel_Oil_Consumption__c,sustain_app__Value_Heat_Consumption__c,sustain_app__Value_IT_Electricity_Consumption__c,sustain_app__Value_Natural_Gas_Consumption__c,sustain_app__Value_Propane_Consumption__c,sustain_app__Value_Steam_Consumption__c,sustain_app__VendorName__c,sustain_app__Vendor_provided_emissions_kg_CO2e__c,sustain_app__Vendor_provided_emissions_tonnes_CO2e__c,sustain_app__kWhFromBiomass__c,sustain_app__kWhFromCoal__c,sustain_app__kWhFromGas__c,sustain_app__kWhFromGeothermal__c,sustain_app__kWhFromHydro__c,sustain_app__kWhFromNonRenewables__c,sustain_app__kWhFromNuclear__c,sustain_app__kWhFromOil__c,sustain_app__kWhFromSolar__c,sustain_app__kWhFromWind__c,sustain_app__totalEnergyCarbonFootprintCO2e__c
a09J000000PDODBIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1263,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,3988.8,0.68567472,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,LATAM Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.68567,,,,,,,,,,,3988.8,,,,,,,,2019-09-21,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,Delta Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODCIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1264,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4001,0.6877719,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,General COO,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.68777,,,,,,,,,,,4001,,,,,,,,2019-09-22,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,Delta Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODDIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1265,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4013.2,0.68986908,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,General COO,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.68987,,,,,,,,,,,4013.2,,,,,,,,2019-09-23,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,British Airways,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODEIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1266,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4025.4,0.69196626,,,,,,,,,,a01J000001btLqPIAU,,0,0,,,,,,,,,,EMEA Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.69197,,,,,,,,,,,4025.4,,,,,,,,2019-09-24,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,KLM,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODFIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1267,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4037.6,0.69406344,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,AMER Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.69406,,,,,,,,,,,4037.6,,,,,,,,2019-09-25,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODGIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1268,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4049.8,0.69616062,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,EMEA Operations,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.69616,,,,,,,,,,,4049.8,,,,,,,,2019-09-26,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODHIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1269,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4062,0.6982578,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,Product Marketing,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.69826,,,,,,,,,,,4062,,,,,,,,2019-09-27,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODIIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1270,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4074.2,0.70035498,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,LATAM Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.70035,,,,,,,,,,,4074.2,,,,,,,,2019-09-28,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,Delta Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODJIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1271,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4086.4,0.70245216,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,General COO,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.70245,,,,,,,,,,,4086.4,,,,,,,,2019-09-29,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,Delta Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODKIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1272,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4098.6,0.70454934,,,,,,,,,,a01J000001btLqPIAU,,0,0,,,,,,,,,,General COO,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.70455,,,,,,,,,,,4098.6,,,,,,,,2019-09-30,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,British Airways,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODLIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1273,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4110.8,0.70664652,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,EMEA Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.70665,,,,,,,,,,,4110.8,,,,,,,,2019-10-01,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,KLM,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODMIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1274,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4123,0.7087437,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,AMER Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.70874,,,,,,,,,,,4123,,,,,,,,2019-10-02,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODNIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1275,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4135.2,0.71084088,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,EMEA Operations,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.71084,,,,,,,,,,,4135.2,,,,,,,,2019-10-03,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODOIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1276,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4147.4,0.71293806,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,Product Marketing,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.71294,,,,,,,,,,,4147.4,,,,,,,,2019-10-04,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODPIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1277,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4159.6,0.71503524,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,LATAM Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.71504,,,,,,,,,,,4159.6,,,,,,,,2019-10-05,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,Delta Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODQIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1278,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4171.8,0.71713242,,,,,,,,,,a01J000001btLqPIAU,,0,0,,,,,,,,,,General COO,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.71713,,,,,,,,,,,4171.8,,,,,,,,2019-10-06,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,Delta Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODRIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1279,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4184,0.7192296,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,General COO,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.71923,,,,,,,,,,,4184,,,,,,,,2019-10-07,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,British Airways,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODSIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1280,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4196.2,0.72132678,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,EMEA Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.72133,,,,,,,,,,,4196.2,,,,,,,,2019-10-08,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,KLM,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODTIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1281,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4208.4,0.72342396,,,,,,,,,,a01J000001btLqSIAU,,0,0,,,,,,,,,,AMER Sales,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.72342,,,,,,,,,,,4208.4,,,,,,,,2019-10-09,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODUIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1282,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4220.6,0.72552114,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,EMEA Operations,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.72552,,,,,,,,,,,4220.6,,,,,,,,2019-10-10,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
a09J000000PDODVIA5,005J0000008fdj1IAA,,AT-FY20-AMER-1283,012J00000015qz6IAA,2020-06-15T14:31:45.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,005J0000008fdj1IAA,2020-06-15T14:31:47.000+0000,,,,4232.8,0.72761832,,,,,,,,,,a01J000001btLqMIAU,,0,0,,,,,,,,,,Product Marketing,,,,,,,,,,,63.4,a08J000000KlPh7IAF,0.166,0.0006,0.0053,0,0,0,,,,,,,,,,,,,,,,,0,0,0,Long,,,0,,,,0,,0,Diesel,2020-04-15,April,0,0,,,,sqft,,,,,1,,,,,,,,,0,,,1,,,0,0,0,0.72762,,,,,,,,,,,4232.8,,,,,,,,2019-10-11,,,,,,0,0,0,,0,0,0,0,,,"SMITH, JANE",,,,kWh,kWh,kWh,kWh,kWh,kWh,kWh,propane_kWh,kWh,,,,,,,,,,United Airlines,,,0,0,0,0,0,0,0,0,0,0,
